frequency - Sound Pressure_29 (FFT - (RMS))	Amplitude - Sound Pressure_29 (FFT - (RMS))	frequency - Acceleration (FFT - (RMS))	Amplitude - Acceleration (FFT - (RMS))
37.888	-75.9066	37.888	-92.1009
38.4	-77.8391	38.4	-91.4824
38.912	-73.0087	38.912	-93.5464
39.424	-83.8762	39.424	-94.7699
39.936	-78.1265	39.936	-96.5989
40.448	-79.8093	40.448	-101.412
40.96	-83.049	40.96	-100.824
41.472	-71.7091	41.472	-101.488
41.984	-60.4834	41.984	-88.7889
42.496	-59.7272	42.496	-81.079
43.008	-66.7596	43.008	-80.8762
43.52	-76.2609	43.52	-86.1809
44.032	-73.2918	44.032	-93.5588
44.544	-71.2644	44.544	-94.3311
45.056001	-80.1061	45.056001	-97.4348
45.568001	-88.9651	45.568001	-93.4114
46.080001	-70.1592	46.080001	-94.221
46.592001	-69.8216	46.592001	-96.7379
47.104001	-82.2275	47.104001	-97.754
47.616001	-78.5255	47.616001	-92.921
48.128001	-78.2833	48.128001	-100.699
48.640001	-85.0355	48.640001	-98.0379
49.152001	-79.1958	49.152001	-101.574
49.664001	-75.8709	49.664001	-93.587
50.176001	-80.463	50.176001	-91.3425
50.688001	-75.8451	50.688001	-98.9883
51.200001	-71.9519	51.200001	-94.7852
51.712001	-76.2033	51.712001	-99.3517
52.224001	-83.3666	52.224001	-96.6619
52.736001	-77.6133	52.736001	-101.716
53.248001	-85.6861	53.248001	-97.4863
53.760001	-72.2069	53.760001	-110.947
54.272001	-63.4958	54.272001	-89.0819
54.784001	-63.7053	54.784001	-91.0549
55.296001	-75.7442	55.296001	-91.511
55.808001	-83.3249	55.808001	-87.326
56.320001	-87.8121	56.320001	-92.4421
56.832001	-84.2074	56.832001	-105.155
57.344001	-100.138	57.344001	-97.045
57.856001	-84.8332	57.856001	-90.2431
58.368001	-74.6033	58.368001	-91.275
58.880001	-75.2994	58.880001	-110.255
59.392001	-83.1341	59.392001	-91.7477
59.904001	-84.8416	59.904001	-90.3606
60.416001	-88.9484	60.416001	-92.4535
60.928001	-78.5018	60.928001	-94.6169
61.440001	-72.4899	61.440001	-91.0955
61.952001	-75.1246	61.952001	-95.8488
62.464001	-77.8753	62.464001	-94.1641
62.976001	-78.3262	62.976001	-89.8453
63.488001	-81.3177	63.488001	-95.5013
64.000001	-76.879	64.000001	-88.9599
64.512001	-76.3036	64.512001	-99.7973
65.024001	-77.4849	65.024001	-90.8079
65.536001	-81.825	65.536001	-96.1768
66.048001	-79.636	66.048001	-95.0248
66.560001	-80.5151	66.560001	-89.0281
67.072001	-80.6569	67.072001	-88.8736
67.584001	-78.7758	67.584001	-93.804
68.096001	-75.3163	68.096001	-94.5377
68.608001	-78.9039	68.608001	-91.2974
69.120001	-80.2311	69.120001	-92.535
69.632001	-78.5294	69.632001	-92.7451
70.144001	-84.7196	70.144001	-91.2566
70.656001	-91.0927	70.656001	-89.5589
71.168001	-86.9759	71.168001	-97.3194
71.680001	-81.986	71.680001	-92.1946
72.192001	-80.1635	72.192001	-91.5052
72.704001	-86.8989	72.704001	-94.0789
73.216001	-86.314	73.216001	-89.6874
73.728001	-88.3952	73.728001	-96.0807
74.240001	-87.8193	74.240001	-91.1219
74.752001	-85.5789	74.752001	-85.4202
75.264001	-90.0194	75.264001	-80.7394
75.776001	-79.8339	75.776001	-82.6445
76.288001	-81.0128	76.288001	-85.8464
76.800001	-84.6502	76.800001	-97.4259
77.312001	-96.8091	77.312001	-85.5325
77.824001	-91.307	77.824001	-83.1367
78.336001	-90.7011	78.336001	-82.3724
78.848001	-87.8531	78.848001	-84.3018
79.360001	-84.3015	79.360001	-87.6665
79.872001	-81.3869	79.872001	-89.7923
80.384001	-81.1395	80.384001	-87.6286
80.896001	-87.7437	80.896001	-82.4022
81.408001	-85.6053	81.408001	-84.8088
81.920001	-89.8721	81.920001	-84.9823
82.432001	-90.7475	82.432001	-82.2461
82.944001	-98.7258	82.944001	-82.1015
83.456001	-81.7514	83.456001	-77.4987
83.968001	-79.3795	83.968001	-75.5618
84.480001	-89.5482	84.480001	-83.3593
84.992001	-87.807	84.992001	-73.2524
85.504001	-80.8501	85.504001	-72.9939
86.016001	-87.1229	86.016001	-73.7816
86.528001	-86.1852	86.528001	-68.9524
87.040001	-84.2602	87.040001	-69.9886
87.552001	-87.3967	87.552001	-65.1117
88.064001	-95.1482	88.064001	-71.8911
88.576001	-81.0504	88.576001	-64.7227
89.088001	-83.3505	89.088001	-70.7303
89.600001	-94.6596	89.600001	-66.4676
90.112001	-81.969	90.112001	-64.5915
90.624001	-89.614	90.624001	-66.215
91.136001	-89.218	91.136001	-61.8875
91.648001	-83.0215	91.648001	-65.8762
92.160001	-85.7195	92.160001	-64.2206
92.672001	-85.3872	92.672001	-69.2643
93.184001	-115.947	93.184001	-65.0625
93.696001	-90.7352	93.696001	-69.3545
94.208001	-92.7801	94.208001	-70.6023
94.720001	-99.0801	94.720001	-78.385
95.232001	-91.8547	95.232001	-73.0927
95.744001	-91.2056	95.744001	-87.5947
96.256001	-86.0039	96.256001	-73.3097
96.768001	-82.6283	96.768001	-89.449
97.280001	-89.0687	97.280001	-85.8241
97.792001	-86.2688	97.792001	-77.9429
98.304001	-88.2465	98.304001	-79.7976
98.816001	-90.609	98.816001	-78.1475
99.328001	-97.4136	99.328001	-80.3503
99.840001	-94.6658	99.840001	-75.9142
100.352001	-97.1809	100.352001	-73.8752
100.864001	-89.748	100.864001	-76.3371
101.376001	-90.2385	101.376001	-84.7962
101.888001	-88.5272	101.888001	-90.5497
102.400001	-89.4799	102.400001	-87.4612
102.912001	-93.5586	102.912001	-86.1051
103.424001	-96.1194	103.424001	-84.562
103.936001	-96.5671	103.936001	-87.6637
104.448001	-91.0856	104.448001	-89.7801
104.960001	-90.6378	104.960001	-93.5091
105.472001	-88.1698	105.472001	-88.2128
105.984001	-92.7519	105.984001	-90.0175
106.496001	-99.1788	106.496001	-98.4358
107.008001	-90.8944	107.008001	-94.5543
107.520001	-84.3652	107.520001	-90.5526
108.032001	-88.8731	108.032001	-87.1977
108.544001	-91.1818	108.544001	-87.5742
109.056001	-89.0307	109.056001	-88.19
109.568001	-98.0563	109.568001	-85.685
110.080001	-95.1226	110.080001	-87.6067
110.592001	-89.4628	110.592001	-94.2198
111.104001	-96.2994	111.104001	-90.2945
111.616001	-110.51	111.616001	-93.2443
112.128001	-87.8562	112.128001	-89.209
112.640001	-90.4017	112.640001	-90.1788
113.152001	-91.8469	113.152001	-88.0078
113.664001	-95.0772	113.664001	-106.59
114.176001	-93.1018	114.176001	-96.9675
114.688001	-85.6982	114.688001	-97.3422
115.200001	-93.0112	115.200001	-93.7739
115.712001	-92.7867	115.712001	-95.8153
116.224001	-92.3636	116.224001	-91.1765
116.736001	-93.7451	116.736001	-87.821
117.248001	-99.4238	117.248001	-87.3813
117.760001	-99.1359	117.760001	-97.6369
118.272001	-90.2847	118.272001	-92.0725
118.784001	-90.7292	118.784001	-98.4958
119.296001	-88.1709	119.296001	-102.204
119.808001	-86.9163	119.808001	-89.6259
120.320001	-91.2444	120.320001	-87.2928
120.832001	-91.9724	120.832001	-94.9871
121.344001	-89.7865	121.344001	-86.9088
121.856001	-90.3028	121.856001	-85.1853
122.368001	-91.1674	122.368001	-93.9112
122.880001	-86.3967	122.880001	-96.0541
123.392001	-88.1581	123.392001	-100.662
123.904001	-97.5589	123.904001	-97.2306
124.416001	-94.3846	124.416001	-98.6851
124.928001	-87.7944	124.928001	-96.2326
125.440001	-89.4658	125.440001	-91.8311
125.952001	-95.0328	125.952001	-89.9881
126.464001	-98.3573	126.464001	-91.4936
126.976001	-88.7979	126.976001	-98.9003
127.488001	-89.0526	127.488001	-91.5724
128.000001	-95.0636	128.000001	-90.2446
128.512001	-93.2336	128.512001	-92.327
129.024001	-97.5524	129.024001	-97.9
129.536001	-96.1668	129.536001	-90.7101
130.048001	-91.8995	130.048001	-92.8924
130.560001	-92.4443	130.560001	-93.2759
131.072001	-93.1785	131.072001	-91.772
131.584001	-89.4174	131.584001	-92.1383
132.096001	-88.905	132.096001	-87.9874
132.608001	-90.4341	132.608001	-89.5428
133.120001	-92.9498	133.120001	-88.1407
133.632001	-102.287	133.632001	-85.3264
134.144001	-103.678	134.144001	-85.9496
134.656001	-88.4078	134.656001	-92.8061
135.168002	-88.4082	135.168002	-95.1487
135.680002	-87.9828	135.680002	-96.3343
136.192002	-87.483	136.192002	-94.3471
136.704002	-87.3205	136.704002	-89.8245
137.216002	-85.1753	137.216002	-88.4799
137.728002	-90.0893	137.728002	-91.3511
138.240002	-87.2029	138.240002	-98.1014
138.752002	-86.329	138.752002	-96.5175
139.264002	-87.6689	139.264002	-97.7043
139.776002	-90.0819	139.776002	-93.6068
140.288002	-85.4742	140.288002	-94.6654
140.800002	-83.4424	140.800002	-90.0223
141.312002	-90.9006	141.312002	-88.9456
141.824002	-101.163	141.824002	-91.8084
142.336002	-89.7614	142.336002	-94.7285
142.848002	-85.9766	142.848002	-90.8619
143.360002	-86.1271	143.360002	-85.9567
143.872002	-89.782	143.872002	-89.6813
144.384002	-96.516	144.384002	-97.477
144.896002	-103.072	144.896002	-99.9912
145.408002	-94.5156	145.408002	-101.04
145.920002	-93.1725	145.920002	-99.239
146.432002	-95.0837	146.432002	-102.677
146.944002	-101.338	146.944002	-97.2217
147.456002	-96.5618	147.456002	-99.559
147.968002	-93.7607	147.968002	-89.9312
148.480002	-101.161	148.480002	-85.9089
148.992002	-96.8892	148.992002	-91.1952
149.504002	-98.4868	149.504002	-91.6314
150.016002	-90.2811	150.016002	-89.1365
150.528002	-88.8205	150.528002	-94.4358
151.040002	-95.1669	151.040002	-107.675
151.552002	-102.861	151.552002	-103.955
152.064002	-89.6878	152.064002	-105.365
152.576002	-87.3933	152.576002	-97.8965
153.088002	-97.283	153.088002	-93.5319
153.600002	-91.9036	153.600002	-97.5531
154.112002	-89.4467	154.112002	-97.6879
154.624002	-90.7473	154.624002	-94.3922
155.136002	-101.193	155.136002	-105.374
155.648002	-91.8644	155.648002	-96.6756
156.160002	-93.7245	156.160002	-95.5768
156.672002	-100.869	156.672002	-90.0705
157.184002	-97.7381	157.184002	-101.195
157.696002	-93.7175	157.696002	-90.4827
158.208002	-97.8269	158.208002	-103.903
158.720002	-90.3821	158.720002	-92.1882
159.232002	-90.3129	159.232002	-101.216
159.744002	-85.6086	159.744002	-90.3006
160.256002	-92.2954	160.256002	-99.7752
160.768002	-102.274	160.768002	-97.981
161.280002	-88.33	161.280002	-90.3274
161.792002	-83.9641	161.792002	-92.7227
162.304002	-85.5564	162.304002	-92.2888
162.816002	-88.2958	162.816002	-87.4873
163.328002	-86.5403	163.328002	-93.1135
163.840002	-87.3372	163.840002	-91.9622
164.352002	-92.5627	164.352002	-88.5645
164.864002	-88.5566	164.864002	-93.6969
165.376002	-97.3652	165.376002	-94.0484
165.888002	-97.2234	165.888002	-86.5308
166.400002	-97.5977	166.400002	-87.8446
166.912002	-94.936	166.912002	-89.4618
167.424002	-94.4382	167.424002	-91.8978
167.936002	-94.8992	167.936002	-87.543
168.448002	-89.4596	168.448002	-91.7195
168.960002	-87.5582	168.960002	-92.7465
169.472002	-86.247	169.472002	-97.9277
169.984002	-94.7985	169.984002	-92.2643
170.496002	-94.0387	170.496002	-93.7471
171.008002	-92.1819	171.008002	-91.31
171.520002	-89.3917	171.520002	-90.3339
172.032002	-91.2965	172.032002	-91.6841
172.544002	-114.43	172.544002	-89.3029
173.056002	-93.6015	173.056002	-87.6058
173.568002	-88.5542	173.568002	-89.5641
174.080002	-83.9011	174.080002	-94.1053
174.592002	-93.7437	174.592002	-92.8179
175.104002	-89.7336	175.104002	-90.3799
175.616002	-91.4095	175.616002	-88.3078
176.128002	-92.9032	176.128002	-90.3825
176.640002	-86.8276	176.640002	-90.7169
177.152002	-91.9916	177.152002	-97.2032
177.664002	-86.8571	177.664002	-96.7433
178.176002	-89.98	178.176002	-94.4963
178.688002	-110.726	178.688002	-98.8295
179.200002	-93.0711	179.200002	-93.1382
179.712002	-90.247	179.712002	-89.4501
180.224002	-104.518	180.224002	-99.5771
180.736002	-91.0023	180.736002	-93.9123
181.248002	-90.0838	181.248002	-96.734
181.760002	-91.6863	181.760002	-89.4759
182.272002	-94.2024	182.272002	-92.8652
182.784002	-94.1133	182.784002	-86.0476
183.296002	-88.4966	183.296002	-89.7978
183.808002	-87.3093	183.808002	-88.6711
184.320002	-92.5262	184.320002	-89.4319
184.832002	-93.9239	184.832002	-89.5867
185.344002	-97.0748	185.344002	-102.548
185.856002	-89.7535	185.856002	-87.2299
186.368002	-91.7403	186.368002	-84.2269
186.880002	-108.536	186.880002	-84.1609
187.392002	-89.4336	187.392002	-87.117
187.904002	-88.2473	187.904002	-86.7771
188.416002	-94.8803	188.416002	-82.6398
188.928002	-108.401	188.928002	-88.9654
189.440002	-99.3081	189.440002	-85.4257
189.952002	-92.9697	189.952002	-86.0424
190.464002	-92.8339	190.464002	-85.803
190.976002	-90.435	190.976002	-87.2199
191.488002	-93.7735	191.488002	-82.9535
192.000002	-87.0298	192.000002	-85.7723
192.512002	-87.4161	192.512002	-95.5938
193.024002	-104.841	193.024002	-89.5262
193.536002	-94.1191	193.536002	-98.1911
194.048002	-94.1686	194.048002	-89.8079
194.560002	-94.2114	194.560002	-82.3303
195.072002	-95.9467	195.072002	-84.6075
195.584002	-96.315	195.584002	-87.5168
196.096002	-97.5613	196.096002	-92.5024
196.608002	-90.961	196.608002	-100.676
197.120002	-91.618	197.120002	-91.1959
197.632002	-97.4946	197.632002	-84.9074
198.144002	-84.0224	198.144002	-89.1532
198.656002	-88.2188	198.656002	-89.0289
199.168002	-95.7094	199.168002	-90.2274
199.680002	-93.8244	199.680002	-85.214
200.192002	-102.794	200.192002	-87.554
200.704002	-99.0589	200.704002	-84.9304
201.216002	-89.552	201.216002	-83.0251
201.728002	-90.6876	201.728002	-83.1673
202.240002	-95.6016	202.240002	-97.5583
202.752002	-93.9957	202.752002	-79.8984
203.264002	-89.1636	203.264002	-93.5652
203.776002	-92.5905	203.776002	-88.4894
204.288002	-95.2334	204.288002	-80.6548
204.800002	-94.4613	204.800002	-82.9676
205.312002	-93.5631	205.312002	-81.2957
205.824002	-93.212	205.824002	-78.3421
206.336002	-101.346	206.336002	-79.3495
206.848002	-88.0933	206.848002	-79.6277
207.360002	-91.1197	207.360002	-87.6273
207.872002	-96.0084	207.872002	-84.785
208.384002	-101.022	208.384002	-81.7776
208.896002	-91.9858	208.896002	-80.5564
209.408002	-98.828	209.408002	-84.4759
209.920002	-90.2224	209.920002	-88.8309
210.432002	-98.7386	210.432002	-78.5304
210.944002	-97.4774	210.944002	-86.2891
211.456002	-92.7017	211.456002	-91.9109
211.968002	-94.2903	211.968002	-79.2697
212.480002	-96.2983	212.480002	-81.997
212.992002	-93.8495	212.992002	-81.0342
213.504002	-100.412	213.504002	-83.9153
214.016002	-90.9475	214.016002	-80.6162
214.528002	-88.5578	214.528002	-88.3493
215.040002	-91.9325	215.040002	-75.2609
215.552002	-94.4406	215.552002	-79.0521
216.064002	-93.3818	216.064002	-87.8002
216.576002	-88.3254	216.576002	-84.3663
217.088002	-91.2473	217.088002	-88.6215
217.600002	-93.9621	217.600002	-101.803
218.112002	-91.2361	218.112002	-96.0127
218.624002	-100.179	218.624002	-88.4348
219.136002	-94.2531	219.136002	-87.9242
219.648002	-89.0021	219.648002	-86.4959
220.160002	-91.0457	220.160002	-88.3155
220.672002	-97.6362	220.672002	-85.6319
221.184002	-107.035	221.184002	-87.9952
221.696002	-95.4689	221.696002	-97.059
222.208002	-94.2394	222.208002	-90.1108
222.720002	-98.8059	222.720002	-108.127
223.232002	-92.4328	223.232002	-93.9298
223.744002	-91.1243	223.744002	-96.6291
224.256002	-97.0104	224.256002	-94.2916
224.768002	-91.3773	224.768002	-101.285
225.280003	-89.0173	225.280003	-93.055
225.792003	-89.364	225.792003	-90.7103
226.304003	-94.6485	226.304003	-87.3073
226.816003	-92.1429	226.816003	-101.966
227.328003	-91.3487	227.328003	-90.8543
227.840003	-96.8444	227.840003	-90.9755
228.352003	-97.1556	228.352003	-88.3884
228.864003	-99.7655	228.864003	-86.6586
229.376003	-102.458	229.376003	-82.2286
229.888003	-93.9906	229.888003	-81.4462
230.400003	-103.579	230.400003	-83.8386
230.912003	-99.4194	230.912003	-89.0872
231.424003	-104.65	231.424003	-88.5473
231.936003	-99.6349	231.936003	-95.2511
232.448003	-89.7819	232.448003	-94.651
232.960003	-97.703	232.960003	-87.7056
233.472003	-99.1114	233.472003	-96.715
233.984003	-94.3246	233.984003	-91.067
234.496003	-91.0031	234.496003	-99.344
235.008003	-91.891	235.008003	-96.2561
235.520003	-92.0605	235.520003	-91.8625
236.032003	-96.8711	236.032003	-91.3696
236.544003	-96.701	236.544003	-91.719
237.056003	-101.909	237.056003	-95.6887
237.568003	-94.3425	237.568003	-97.8966
238.080003	-95.433	238.080003	-96.0918
238.592003	-102.121	238.592003	-93.9376
239.104003	-95.3604	239.104003	-106.685
239.616003	-100.595	239.616003	-96.4985
240.128003	-96.7207	240.128003	-89.8289
240.640003	-95.0334	240.640003	-92.8652
241.152003	-90.6335	241.152003	-94.4026
241.664003	-95.3217	241.664003	-94.7058
242.176003	-98.4614	242.176003	-95.6893
242.688003	-92.1429	242.688003	-90.2993
243.200003	-88.9716	243.200003	-98.738
243.712003	-89.7094	243.712003	-94.8773
244.224003	-94.0177	244.224003	-93.7269
244.736003	-101.022	244.736003	-94.833
245.248003	-99.5998	245.248003	-89.2482
245.760003	-93.8445	245.760003	-87.7964
246.272003	-98.4645	246.272003	-92.9306
246.784003	-93.3258	246.784003	-103.883
247.296003	-90.3293	247.296003	-94.5128
247.808003	-96.2014	247.808003	-92.251
248.320003	-96.2448	248.320003	-102.464
248.832003	-92.3589	248.832003	-88.3845
249.344003	-99.4624	249.344003	-89.7962
249.856003	-99.8024	249.856003	-109.406
250.368003	-100.004	250.368003	-92.8255
250.880003	-94.2971	250.880003	-94.4865
251.392003	-89.3194	251.392003	-102.007
251.904003	-87.1572	251.904003	-111.131
252.416003	-90.9976	252.416003	-93.6308
252.928003	-90.3924	252.928003	-91.1938
253.440003	-89.5773	253.440003	-96.7621
253.952003	-99.6215	253.952003	-100.371
254.464003	-98.5209	254.464003	-92.3374
254.976003	-92.3608	254.976003	-93.5595
255.488003	-94.8685	255.488003	-96.8683
256.000003	-93.0486	256.000003	-97.6046
256.512003	-97.5135	256.512003	-95.3073
257.024003	-96.8343	257.024003	-90.8347
257.536003	-109.018	257.536003	-114.336
258.048003	-109.57	258.048003	-102.719
258.560003	-99.4513	258.560003	-93.9432
259.072003	-93.4448	259.072003	-97.9188
259.584003	-88.9225	259.584003	-95.7549
260.096003	-89.0358	260.096003	-92.5428
260.608003	-96.0407	260.608003	-93.2025
261.120003	-96.4331	261.120003	-93.4148
261.632003	-89.8339	261.632003	-92.5154
262.144003	-91.6379	262.144003	-105.687
262.656003	-101.706	262.656003	-108.621
263.168003	-91.7259	263.168003	-108.052
263.680003	-94.0703	263.680003	-100.398
264.192003	-90.1337	264.192003	-95.5739
264.704003	-88.8432	264.704003	-100.477
265.216003	-92.0992	265.216003	-101.864
265.728003	-93.7599	265.728003	-98.2626
266.240003	-92.7093	266.240003	-93.702
266.752003	-90.9486	266.752003	-102.788
267.264003	-91.8523	267.264003	-95.5382
267.776003	-93.1185	267.776003	-93.6743
268.288003	-91.1179	268.288003	-93.046
268.800003	-102.308	268.800003	-93.1649
269.312003	-93.0832	269.312003	-99.8646
269.824003	-104.036	269.824003	-94.1768
270.336003	-90.5008	270.336003	-92.7403
270.848003	-90.9011	270.848003	-99.6759
271.360003	-98.9568	271.360003	-111.056
271.872003	-104.672	271.872003	-97.8283
272.384003	-90.2301	272.384003	-95.843
272.896003	-88.2996	272.896003	-99.9492
273.408003	-97.8073	273.408003	-97.3105
273.920003	-114.988	273.920003	-98.7694
274.432003	-98.9175	274.432003	-98.6659
274.944003	-90.3895	274.944003	-101.634
275.456003	-91.9826	275.456003	-95.563
275.968003	-93.691	275.968003	-95.9358
276.480003	-94.1541	276.480003	-97.2552
276.992003	-96.4247	276.992003	-96.5502
277.504003	-94.8822	277.504003	-104.476
278.016003	-89.9545	278.016003	-97.3187
278.528003	-88.3839	278.528003	-101.472
279.040003	-91.3016	279.040003	-108.493
279.552003	-93.2053	279.552003	-95.7172
280.064003	-100.357	280.064003	-94.4999
280.576003	-99.0868	280.576003	-97.3204
281.088003	-106.487	281.088003	-97.6808
281.600003	-96.7982	281.600003	-97.1654
282.112003	-95.6796	282.112003	-91.601
282.624003	-94.6016	282.624003	-98.3259
283.136003	-88.8946	283.136003	-101.491
283.648003	-89.5195	283.648003	-104.524
284.160003	-91.6611	284.160003	-94.1391
284.672003	-90.4836	284.672003	-93.6599
285.184003	-87.884	285.184003	-94.3998
285.696003	-91.2985	285.696003	-97.476
286.208003	-103.066	286.208003	-96.6818
286.720003	-90.6303	286.720003	-97.8566
287.232003	-88.42	287.232003	-95.7493
287.744003	-89.5232	287.744003	-100.642
288.256003	-93.8531	288.256003	-95.9122
288.768003	-95.2268	288.768003	-96.5009
289.280003	-95.8271	289.280003	-96.6692
289.792003	-103.139	289.792003	-108.748
290.304003	-103.307	290.304003	-104.365
290.816003	-102.621	290.816003	-100.97
291.328003	-96.3349	291.328003	-101.777
291.840003	-100.844	291.840003	-104.948
292.352003	-93.5454	292.352003	-103.061
292.864003	-92.426	292.864003	-94.9171
293.376003	-94.4832	293.376003	-91.1395
293.888003	-98.8965	293.888003	-93.558
294.400003	-96.017	294.400003	-99.264
294.912003	-90.3247	294.912003	-100.175
295.424003	-93.1246	295.424003	-97.7511
295.936003	-101.557	295.936003	-96.1944
296.448003	-99.4787	296.448003	-98.3122
296.960003	-93.3528	296.960003	-99.5159
297.472003	-90.2992	297.472003	-100.196
297.984003	-87.4897	297.984003	-104.319
298.496003	-88.1983	298.496003	-96.7991
299.008003	-92.5754	299.008003	-96.5688
299.520003	-97.1689	299.520003	-94.1402
300.032003	-96.5699	300.032003	-99.5302
300.544003	-87.6474	300.544003	-99.8711
301.056003	-87.7859	301.056003	-101.632
301.568003	-92.1779	301.568003	-110.666
302.080003	-101.356	302.080003	-101.738
302.592003	-100.176	302.592003	-96.4105
303.104003	-98.7793	303.104003	-95.933
303.616003	-91.9399	303.616003	-95.8173
304.128003	-91.4353	304.128003	-91.7191
304.640003	-99.9633	304.640003	-96.0263
305.152003	-100.252	305.152003	-104.47
305.664003	-95.7903	305.664003	-98.4997
306.176003	-97.0181	306.176003	-99.7003
306.688003	-102.298	306.688003	-97.1583
307.200003	-93.4409	307.200003	-93.3175
307.712003	-93.6932	307.712003	-94.7162
308.224003	-92.5578	308.224003	-96.8714
308.736003	-93.5154	308.736003	-99.2595
309.248003	-88.3521	309.248003	-95.4422
309.760003	-90.774	309.760003	-95.168
310.272003	-97.1548	310.272003	-95.3827
310.784003	-88.6427	310.784003	-103.753
311.296003	-88.0923	311.296003	-95.7473
311.808003	-92.9651	311.808003	-94.3308
312.320003	-104.998	312.320003	-99.5979
312.832003	-94.8289	312.832003	-105.461
313.344003	-92.3165	313.344003	-93.8348
313.856003	-97.5108	313.856003	-99.4133
314.368003	-93.6942	314.368003	-99.954
314.880004	-93.0178	314.880004	-96.626
315.392004	-95.4112	315.392004	-93.0333
315.904004	-93.6887	315.904004	-93.922
316.416004	-99.3661	316.416004	-91.2143
316.928004	-103.692	316.928004	-100.538
317.440004	-95.9407	317.440004	-105.325
317.952004	-96.0641	317.952004	-100.162
318.464004	-97.3518	318.464004	-103.481
318.976004	-94.4711	318.976004	-106.609
319.488004	-90.8839	319.488004	-94.9688
320.000004	-94.8677	320.000004	-91.7911
320.512004	-100.622	320.512004	-117.274
321.024004	-107.338	321.024004	-98.2356
321.536004	-101.191	321.536004	-92.4764
322.048004	-91.7331	322.048004	-95.9868
322.560004	-90.2517	322.560004	-111.825
323.072004	-103.747	323.072004	-96.2604
323.584004	-91.8964	323.584004	-94.8793
324.096004	-90.8908	324.096004	-107.076
324.608004	-103.679	324.608004	-112.013
325.120004	-96.0619	325.120004	-95.541
325.632004	-102.938	325.632004	-90.1905
326.144004	-101.792	326.144004	-97.1648
326.656004	-102.119	326.656004	-94.8135
327.168004	-108.395	327.168004	-103.358
327.680004	-95.6854	327.680004	-92.2825
328.192004	-96.3066	328.192004	-96.5369
328.704004	-92.2247	328.704004	-91.6061
329.216004	-90.1776	329.216004	-99.3374
329.728004	-103.418	329.728004	-91.195
330.240004	-95.2778	330.240004	-94.0759
330.752004	-96.5069	330.752004	-95.7063
331.264004	-93.6137	331.264004	-98.8933
331.776004	-98.0014	331.776004	-112.548
332.288004	-97.5884	332.288004	-107.159
332.800004	-92.0756	332.800004	-103.916
333.312004	-91.4081	333.312004	-96.969
333.824004	-93.3912	333.824004	-92.1213
334.336004	-93.8813	334.336004	-96.5728
334.848004	-102.7	334.848004	-93.2187
335.360004	-94.1843	335.360004	-97.9202
335.872004	-96.1385	335.872004	-99.4188
336.384004	-105.316	336.384004	-106.83
336.896004	-100.456	336.896004	-107.077
337.408004	-95.4248	337.408004	-88.5642
337.920004	-95.8829	337.920004	-90.2353
338.432004	-96.0091	338.432004	-92.8622
338.944004	-91.7686	338.944004	-89.7229
339.456004	-89.5748	339.456004	-109.462
339.968004	-95.5026	339.968004	-97.5341
340.480004	-90.6268	340.480004	-102.513
