frequency - Sound Pressure_29 (FFT - (RMS))	Amplitude - Sound Pressure_29 (FFT - (RMS))	frequency - Acceleration (FFT - (RMS))	Amplitude - Acceleration (FFT - (RMS))
54.784001	-58.1922	54.784001	-96.9542
55.296001	-44.1075	55.296001	-86.609
55.808001	-44.1695	55.808001	-86.6399
56.320001	-48.8178	56.320001	-93.6957
56.832001	-47.8584	56.832001	-96.1918
57.344001	-47.2116	57.344001	-87.3468
57.856001	-52.4844	57.856001	-85.8636
58.368001	-78.9279	58.368001	-90.5642
58.880001	-52.3141	58.880001	-96.1481
59.392001	-49.3437	59.392001	-84.7821
59.904001	-55.4026	59.904001	-84.611
60.416001	-58.5978	60.416001	-91.8538
60.928001	-66.2366	60.928001	-84.0706
61.440001	-54.891	61.440001	-79.1068
61.952001	-55.5999	61.952001	-85.141
62.464001	-49.657	62.464001	-90.0339
62.976001	-48.1111	62.976001	-88.5993
63.488001	-44.3668	63.488001	-78.4945
64.000001	-43.9129	64.000001	-80.7988
64.512001	-53.5835	64.512001	-89.9644
65.024001	-59.8623	65.024001	-84.9153
65.536001	-57.8793	65.536001	-81.566
66.048001	-56.7938	66.048001	-82.3407
66.560001	-60.0879	66.560001	-84.9827
67.072001	-73.6288	67.072001	-83.3813
67.584001	-74.6364	67.584001	-79.2967
68.096001	-68.6245	68.096001	-79.0487
68.608001	-59.2759	68.608001	-88.125
69.120001	-68.5248	69.120001	-85.2579
69.632001	-65.2799	69.632001	-78.8832
70.144001	-65.0504	70.144001	-76.4848
70.656001	-62.7187	70.656001	-79.5194
71.168001	-54.4245	71.168001	-81.8869
71.680001	-52.5427	71.680001	-71.1609
72.192001	-55.5802	72.192001	-71.7664
72.704001	-58.4949	72.704001	-70.8915
73.216001	-60.5676	73.216001	-64.12
73.728001	-54.2656	73.728001	-62.9561
74.240001	-50.304	74.240001	-56.9476
74.752001	-49.4562	74.752001	-54.1509
75.264001	-52.5225	75.264001	-57.3964
75.776001	-56.676	75.776001	-67.7448
76.288001	-62.144	76.288001	-83.3864
76.800001	-58.8374	76.800001	-84.2222
77.312001	-56.1963	77.312001	-82.3672
77.824001	-56.572	77.824001	-75.8761
78.336001	-65.1883	78.336001	-73.7302
78.848001	-63.4527	78.848001	-75.4624
79.360001	-58.1499	79.360001	-78.782
79.872001	-60.4598	79.872001	-87.0058
80.384001	-73.7931	80.384001	-78.5095
80.896001	-66.1365	80.896001	-73.0828
81.408001	-58.6391	81.408001	-84.809
81.920001	-59.7454	81.920001	-80.7355
82.432001	-84.4968	82.432001	-78.5194
82.944001	-72.4461	82.944001	-87.2728
83.456001	-62.6517	83.456001	-80.3786
83.968001	-60.5435	83.968001	-80.2592
84.480001	-62.3347	84.480001	-72.0619
84.992001	-58.9694	84.992001	-73.5242
85.504001	-57.8192	85.504001	-70.5283
86.016001	-61.0277	86.016001	-72.4602
86.528001	-68.4734	86.528001	-73.1724
87.040001	-66.3205	87.040001	-66.3337
87.552001	-66.5012	87.552001	-66.2625
88.064001	-63.1656	88.064001	-59.3674
88.576001	-61.6796	88.576001	-63.7146
89.088001	-57.701	89.088001	-67.1618
89.600001	-51.5431	89.600001	-56.4865
90.112001	-50.2065	90.112001	-58.7311
90.624001	-56.0152	90.624001	-68.4996
91.136001	-81.3001	91.136001	-65.9624
91.648001	-66.4233	91.648001	-68.8315
92.160001	-58.0364	92.160001	-67.7672
92.672001	-56.154	92.672001	-78.6563
93.184001	-60.4071	93.184001	-67.0187
93.696001	-66.1243	93.696001	-66.8734
94.208001	-75.0698	94.208001	-68.6146
94.720001	-66.8866	94.720001	-61.9757
95.232001	-66.6972	95.232001	-58.5158
95.744001	-68.5823	95.744001	-61.1024
96.256001	-78.2566	96.256001	-71.4502
96.768001	-60.547	96.768001	-75.7026
97.280001	-61.9707	97.280001	-71.781
97.792001	-67.401	97.792001	-74.3086
98.304001	-69.5519	98.304001	-75.3025
98.816001	-72.1289	98.816001	-78.5023
99.328001	-78.3143	99.328001	-73.6145
99.840001	-70.0234	99.840001	-72.0327
100.352001	-68.5153	100.352001	-75.1414
100.864001	-67.7624	100.864001	-78.8378
101.376001	-59.6192	101.376001	-79.7529
101.888001	-60.096	101.888001	-78.4931
102.400001	-71.0322	102.400001	-83.4627
102.912001	-66.7532	102.912001	-86.8138
103.424001	-57.8219	103.424001	-85.7732
103.936001	-62.261	103.936001	-92.6759
104.448001	-65.8714	104.448001	-84.4739
104.960001	-62.9282	104.960001	-78.1929
105.472001	-57.743	105.472001	-78.7723
105.984001	-62.2739	105.984001	-81.7354
106.496001	-67.8652	106.496001	-86.8517
107.008001	-60.9713	107.008001	-79.3428
107.520001	-58.8835	107.520001	-72.8808
108.032001	-58.1601	108.032001	-73.0878
108.544001	-65.7361	108.544001	-83.2113
109.056001	-60.1891	109.056001	-89.3948
109.568001	-54.177	109.568001	-91.9265
110.080001	-50.4549	110.080001	-89.8588
110.592001	-56.5773	110.592001	-89.0827
111.104001	-62.2663	111.104001	-82.3132
111.616001	-71.474	111.616001	-82.5782
112.128001	-79.9427	112.128001	-82.8031
112.640001	-72.1053	112.640001	-82.8875
113.152001	-66.4672	113.152001	-91.3862
113.664001	-58.966	113.664001	-88.2518
114.176001	-58.5668	114.176001	-84.8153
114.688001	-59.797	114.688001	-88.0413
115.200001	-60.9062	115.200001	-86.5357
115.712001	-64.57	115.712001	-92.5343
116.224001	-64.1343	116.224001	-86.4834
116.736001	-60.48	116.736001	-85.7687
117.248001	-58.9546	117.248001	-88.5859
117.760001	-56.9044	117.760001	-89.2041
118.272001	-59.7234	118.272001	-86.6001
118.784001	-60.5843	118.784001	-85.7839
119.296001	-55.657	119.296001	-93.5411
119.808001	-51.0242	119.808001	-99.3235
120.320001	-50.7901	120.320001	-91.6739
120.832001	-61.9532	120.832001	-88.6764
121.344001	-68.0875	121.344001	-89.8993
121.856001	-67.9708	121.856001	-96.9466
122.368001	-63.6842	122.368001	-97.0729
122.880001	-59.8327	122.880001	-98.4415
123.392001	-61.6468	123.392001	-91.0326
123.904001	-60.4094	123.904001	-93.0241
124.416001	-70.4345	124.416001	-107.743
124.928001	-58.0958	124.928001	-97.6013
125.440001	-54.8934	125.440001	-97.7421
125.952001	-56.3426	125.952001	-90.8675
126.464001	-58.1282	126.464001	-86.8517
126.976001	-56.678	126.976001	-86.5521
127.488001	-65.6077	127.488001	-86.6314
128.000001	-53.2945	128.000001	-91.9235
128.512001	-49.3533	128.512001	-88.1936
129.024001	-56.1806	129.024001	-96.0473
129.536001	-67.9189	129.536001	-97.3363
130.048001	-62.7691	130.048001	-104.404
130.560001	-63.0693	130.560001	-93.9004
131.072001	-63.4702	131.072001	-89.2604
131.584001	-66.3963	131.584001	-91.4802
132.096001	-59.2755	132.096001	-93.0153
132.608001	-62.6764	132.608001	-91.8311
133.120001	-76.1336	133.120001	-100.096
133.632001	-71.216	133.632001	-104.001
134.144001	-64.5097	134.144001	-89.1652
134.656001	-62.4496	134.656001	-87.105
135.168002	-54.5769	135.168002	-91.7268
135.680002	-59.1665	135.680002	-95.5247
136.192002	-70.1414	136.192002	-95.1615
136.704002	-73.6802	136.704002	-92.1723
137.216002	-58.2381	137.216002	-88.4913
137.728002	-60.18	137.728002	-92.4492
138.240002	-63.0468	138.240002	-95.5951
138.752002	-60.5851	138.752002	-95.186
139.264002	-63.243	139.264002	-88.4831
139.776002	-62.1175	139.776002	-83.9978
140.288002	-64.3758	140.288002	-84.0461
140.800002	-63.1296	140.800002	-86.4635
141.312002	-62.2348	141.312002	-87.3829
141.824002	-65.4254	141.824002	-89.8083
142.336002	-66.3474	142.336002	-91.6703
142.848002	-58.5947	142.848002	-94.1718
143.360002	-63.5478	143.360002	-82.3117
143.872002	-69.2336	143.872002	-78.929
144.384002	-67.5585	144.384002	-85.5458
144.896002	-71.8748	144.896002	-94.9602
145.408002	-78.0054	145.408002	-90.5738
145.920002	-82.5862	145.920002	-85.4323
146.432002	-74.8764	146.432002	-91.5487
146.944002	-60.3395	146.944002	-96.519
147.456002	-60.0579	147.456002	-90.5083
147.968002	-58.6445	147.968002	-84.3375
148.480002	-60.6958	148.480002	-83.9107
148.992002	-63.8814	148.992002	-82.6796
149.504002	-52.3317	149.504002	-80.2112
150.016002	-51.2941	150.016002	-81.7707
150.528002	-57.9517	150.528002	-90.6554
151.040002	-63.1517	151.040002	-90.3745
151.552002	-69.7303	151.552002	-90.7578
152.064002	-58.4241	152.064002	-87.5665
152.576002	-64.6768	152.576002	-97.1245
153.088002	-58.9784	153.088002	-90.4082
153.600002	-65.7336	153.600002	-92.3878
154.112002	-58.5403	154.112002	-90.4986
154.624002	-60.3926	154.624002	-87.7658
155.136002	-55.2503	155.136002	-89.5659
155.648002	-57.2574	155.648002	-93.2246
156.160002	-63.8117	156.160002	-93.0747
156.672002	-52.3747	156.672002	-91.5316
157.184002	-50.2156	157.184002	-93.3352
157.696002	-50.5121	157.696002	-91.2249
158.208002	-49.7694	158.208002	-88.08
158.720002	-50.4524	158.720002	-91.3084
159.232002	-48.4686	159.232002	-88.7601
159.744002	-52.2407	159.744002	-85.9171
160.256002	-51.6537	160.256002	-103.385
160.768002	-64.2186	160.768002	-88.0413
161.280002	-56.8317	161.280002	-82.723
161.792002	-57.8419	161.792002	-83.1939
162.304002	-63.11	162.304002	-84.9652
162.816002	-53.0833	162.816002	-82.4849
163.328002	-53.8703	163.328002	-78.3728
163.840002	-47.5122	163.840002	-77.3353
164.352002	-48.6707	164.352002	-95.179
164.864002	-62.4184	164.864002	-77.9309
165.376002	-47.8701	165.376002	-79.9198
165.888002	-47.1607	165.888002	-95.992
166.400002	-55.0549	166.400002	-88.1333
166.912002	-55.9968	166.912002	-80.3135
167.424002	-54.3661	167.424002	-77.6756
167.936002	-64.1486	167.936002	-79.3818
168.448002	-60.1008	168.448002	-84.213
168.960002	-62.4527	168.960002	-89.7858
169.472002	-67.0274	169.472002	-85.5804
169.984002	-63.8669	169.984002	-86.9548
170.496002	-70.9835	170.496002	-85.1975
171.008002	-73.3453	171.008002	-84.8011
171.520002	-64.3944	171.520002	-86.281
172.032002	-60.0792	172.032002	-81.4221
172.544002	-75.0456	172.544002	-85.6323
173.056002	-75.9241	173.056002	-84.0625
173.568002	-65.7012	173.568002	-81.5019
174.080002	-57.7411	174.080002	-83.7019
174.592002	-60.7221	174.592002	-90.9606
175.104002	-60.4333	175.104002	-89.7558
175.616002	-79.1916	175.616002	-85.7929
176.128002	-61.0516	176.128002	-86.2197
176.640002	-68.7383	176.640002	-90.4113
177.152002	-58.7897	177.152002	-88.36
177.664002	-59.0953	177.664002	-89.2915
178.176002	-65.2322	178.176002	-85.2694
178.688002	-67.8964	178.688002	-85.3998
179.200002	-65.3102	179.200002	-84.0142
179.712002	-63.4193	179.712002	-80.8504
180.224002	-65.8087	180.224002	-84.8599
180.736002	-73.5417	180.736002	-85.6287
181.248002	-65.2604	181.248002	-83.6143
181.760002	-66.6346	181.760002	-86.5663
182.272002	-75.2182	182.272002	-87.1719
182.784002	-67.9196	182.784002	-85.0528
183.296002	-65.8242	183.296002	-86.8765
183.808002	-65.8108	183.808002	-82.4424
184.320002	-64.8352	184.320002	-91.7723
184.832002	-67.4743	184.832002	-86.4801
185.344002	-72.2126	185.344002	-83.0224
185.856002	-72.3744	185.856002	-95.97
186.368002	-68.8824	186.368002	-87.3322
186.880002	-67.3729	186.880002	-81.1046
187.392002	-67.5525	187.392002	-87.0312
187.904002	-63.6087	187.904002	-84.3998
188.416002	-73.1946	188.416002	-86.4589
188.928002	-64.9152	188.928002	-83.8443
189.440002	-66.5362	189.440002	-93.1868
189.952002	-70.2449	189.952002	-96.8653
190.464002	-64.1603	190.464002	-82.1138
190.976002	-65.2573	190.976002	-73.98
191.488002	-65.7549	191.488002	-77.1841
192.000002	-62.5341	192.000002	-87.9744
192.512002	-64.7538	192.512002	-78.7542
193.024002	-76.8032	193.024002	-84.6694
193.536002	-75.4633	193.536002	-90.9483
194.048002	-74.8205	194.048002	-93.6973
194.560002	-67.9699	194.560002	-90.4531
195.072002	-77.2539	195.072002	-93.3371
195.584002	-78.0401	195.584002	-86.83
196.096002	-73.3149	196.096002	-86.133
196.608002	-68.683	196.608002	-86.2885
197.120002	-75.9563	197.120002	-88.4166
197.632002	-66.4406	197.632002	-91.1033
198.144002	-73.2911	198.144002	-89.3527
198.656002	-73.9817	198.656002	-90.1578
199.168002	-67.8196	199.168002	-82.5344
199.680002	-68.0084	199.680002	-77.0524
200.192002	-70.3826	200.192002	-81.1852
200.704002	-71.1181	200.704002	-92.0347
201.216002	-71.9561	201.216002	-80.5997
201.728002	-72.3292	201.728002	-85.2868
202.240002	-62.3449	202.240002	-87.5384
202.752002	-65.4168	202.752002	-81.8256
203.264002	-69.8475	203.264002	-89.2249
203.776002	-67.5723	203.776002	-95.9803
204.288002	-66.3307	204.288002	-84.1149
204.800002	-60.0999	204.800002	-87.9704
205.312002	-68.1394	205.312002	-81.472
205.824002	-61.2776	205.824002	-85.8265
206.336002	-64.1655	206.336002	-77.4978
206.848002	-77.0671	206.848002	-83.4005
207.360002	-70.6845	207.360002	-84.4962
207.872002	-64.4629	207.872002	-84.2633
208.384002	-74.3061	208.384002	-77.5633
208.896002	-71.6203	208.896002	-83.9894
209.408002	-70.1099	209.408002	-81.599
209.920002	-64.6136	209.920002	-95.9844
210.432002	-76.6976	210.432002	-93.615
210.944002	-65.8865	210.944002	-87.4818
211.456002	-61.8389	211.456002	-82.5455
211.968002	-66.9697	211.968002	-83.7705
212.480002	-69.1611	212.480002	-77.1971
212.992002	-74.4113	212.992002	-83.1101
213.504002	-71.1349	213.504002	-83.7094
214.016002	-69.2122	214.016002	-79.0329
214.528002	-74.9187	214.528002	-91.419
215.040002	-73.0914	215.040002	-86.0951
215.552002	-66.4384	215.552002	-87.8748
216.064002	-69.063	216.064002	-89.3062
216.576002	-65.7076	216.576002	-82.9229
217.088002	-66.7435	217.088002	-82.8787
217.600002	-67.8103	217.600002	-81.5174
218.112002	-69.9093	218.112002	-91.5242
218.624002	-69.4215	218.624002	-92.1747
219.136002	-66.9066	219.136002	-87.5206
219.648002	-62.2616	219.648002	-83.6145
220.160002	-54.2291	220.160002	-81.8505
220.672002	-60.4628	220.672002	-93.3006
221.184002	-74.8437	221.184002	-87.6537
221.696002	-72.9418	221.696002	-86.6331
222.208002	-78.1745	222.208002	-90.3765
222.720002	-77.2571	222.720002	-83.2448
223.232002	-69.9754	223.232002	-80.9414
223.744002	-75.9897	223.744002	-82.2567
224.256002	-71.8986	224.256002	-85.0517
224.768002	-67.978	224.768002	-89.9578
225.280003	-67.9475	225.280003	-90.1715
225.792003	-75.3086	225.792003	-92.9714
226.304003	-71.0043	226.304003	-88.3665
226.816003	-69.8037	226.816003	-84.5152
227.328003	-82.4997	227.328003	-85.6629
227.840003	-79.9224	227.840003	-86.6723
228.352003	-68.1089	228.352003	-89.6032
228.864003	-78.2067	228.864003	-91.7847
229.376003	-67.4326	229.376003	-93.4624
229.888003	-69.5303	229.888003	-84.4351
230.400003	-72.1379	230.400003	-82.3926
230.912003	-78.107	230.912003	-90.1894
231.424003	-90.447	231.424003	-90.1086
231.936003	-76.5523	231.936003	-85.4377
232.448003	-75.1199	232.448003	-87.9213
232.960003	-85.1227	232.960003	-90.9526
233.472003	-75.7034	233.472003	-91.3356
233.984003	-80.7238	233.984003	-91.1607
234.496003	-76.7576	234.496003	-91.2611
235.008003	-73.8621	235.008003	-92.8911
235.520003	-87.3479	235.520003	-84.0463
236.032003	-70.2971	236.032003	-89.779
236.544003	-78.3814	236.544003	-95.9726
237.056003	-72.1115	237.056003	-96.188
237.568003	-80.1568	237.568003	-92.3529
238.080003	-71.6486	238.080003	-94.8895
238.592003	-69.9591	238.592003	-93.191
239.104003	-74.8918	239.104003	-93.3443
239.616003	-66.7441	239.616003	-92.0191
240.128003	-59.8861	240.128003	-94.3433
240.640003	-65.5758	240.640003	-95.8041
241.152003	-73.865	241.152003	-97.196
241.664003	-77.2866	241.664003	-91.8531
242.176003	-74.1167	242.176003	-91.4202
242.688003	-76.3064	242.688003	-96.647
243.200003	-76.4466	243.200003	-96.4177
243.712003	-70.9829	243.712003	-94.8126
244.224003	-71.8635	244.224003	-94.0667
244.736003	-66.5024	244.736003	-92.3078
245.248003	-79.2963	245.248003	-99.6038
245.760003	-67.289	245.760003	-91.2222
246.272003	-70.8855	246.272003	-93.2079
246.784003	-71.1339	246.784003	-97.3026
247.296003	-73.4096	247.296003	-90.3798
247.808003	-69.985	247.808003	-93.2068
248.320003	-65.7565	248.320003	-108.983
248.832003	-73.4234	248.832003	-112.253
249.344003	-66.0327	249.344003	-95.7087
249.856003	-63.2951	249.856003	-100.286
250.368003	-81.9429	250.368003	-90.0242
250.880003	-66.3318	250.880003	-88.0434
251.392003	-75.0452	251.392003	-89.2913
251.904003	-84.8856	251.904003	-96.0891
252.416003	-66.8532	252.416003	-95.0785
252.928003	-62.0351	252.928003	-98.9579
253.440003	-67.0022	253.440003	-101.457
253.952003	-68.0421	253.952003	-96.7857
254.464003	-69.4854	254.464003	-103.255
254.976003	-64.6001	254.976003	-102.472
255.488003	-62.8539	255.488003	-96.0933
256.000003	-67.0252	256.000003	-98.9536
256.512003	-68.7911	256.512003	-95.6063
257.024003	-78.6382	257.024003	-92.0457
257.536003	-72.0149	257.536003	-90.8979
258.048003	-74.5999	258.048003	-92.2186
258.560003	-75.4918	258.560003	-96.8569
259.072003	-69.3327	259.072003	-94.2547
259.584003	-68.482	259.584003	-103.7
260.096003	-71.2791	260.096003	-96.9445
260.608003	-76.1764	260.608003	-90.4021
261.120003	-70.0554	261.120003	-88.9649
261.632003	-71.8296	261.632003	-88.1792
262.144003	-84.152	262.144003	-90.9703
262.656003	-65.2598	262.656003	-110.149
263.168003	-67.1364	263.168003	-99.0888
263.680003	-68.3379	263.680003	-108.078
264.192003	-68.3465	264.192003	-97.6551
264.704003	-83.2811	264.704003	-95.4344
265.216003	-66.5679	265.216003	-97.2861
265.728003	-69.4204	265.728003	-93.4839
266.240003	-71.599	266.240003	-93.1919
266.752003	-67.123	266.752003	-94.1406
267.264003	-69.6068	267.264003	-96.0589
267.776003	-70.9465	267.776003	-94.327
268.288003	-68.7494	268.288003	-92.2903
268.800003	-66.2348	268.800003	-100.184
269.312003	-73.9439	269.312003	-93.0934
269.824003	-70.108	269.824003	-89.32
270.336003	-73.344	270.336003	-91.6739
270.848003	-68.3987	270.848003	-98.6961
271.360003	-68.2979	271.360003	-107.05
271.872003	-79.7623	271.872003	-99.0792
272.384003	-86.6665	272.384003	-100.687
272.896003	-69.3674	272.896003	-101.649
273.408003	-74.6518	273.408003	-97.4659
273.920003	-75.5968	273.920003	-104.696
274.432003	-77.8081	274.432003	-97.6587
274.944003	-81.417	274.944003	-109.451
275.456003	-72.4617	275.456003	-94.0611
275.968003	-75.7119	275.968003	-94.4975
276.480003	-67.6513	276.480003	-95.5502
276.992003	-68.3466	276.992003	-100.68
277.504003	-89.0602	277.504003	-100.634
278.016003	-68.0618	278.016003	-90.4531
278.528003	-70.7628	278.528003	-91.8507
279.040003	-70.8028	279.040003	-103.614
279.552003	-68.4885	279.552003	-98.7097
280.064003	-74.6479	280.064003	-97.0316
280.576003	-68.3555	280.576003	-113.438
281.088003	-70.467	281.088003	-89.104
281.600003	-74.1897	281.600003	-87.1877
282.112003	-64.5931	282.112003	-93.8591
282.624003	-65.9828	282.624003	-97.7813
283.136003	-69.3661	283.136003	-91.8889
283.648003	-74.8897	283.648003	-92.8484
284.160003	-71.5853	284.160003	-92.9151
284.672003	-71.4852	284.672003	-97.8283
285.184003	-68.734	285.184003	-101.552
285.696003	-76.0147	285.696003	-109.701
286.208003	-70.6748	286.208003	-98.5902
286.720003	-79.2778	286.720003	-98.9578
287.232003	-68.187	287.232003	-96.8218
287.744003	-68.2137	287.744003	-92.167
288.256003	-83.5739	288.256003	-95.6558
288.768003	-71.7847	288.768003	-97.2865
289.280003	-68.3461	289.280003	-96.8334
289.792003	-98.0553	289.792003	-97.5879
290.304003	-69.1723	290.304003	-97.0563
290.816003	-75.0933	290.816003	-95.447
291.328003	-77.67	291.328003	-92.0673
291.840003	-71.0235	291.840003	-95.9326
292.352003	-69.9819	292.352003	-93.2743
292.864003	-79.84	292.864003	-86.1499
293.376003	-68.6906	293.376003	-88.156
293.888003	-80.208	293.888003	-100.233
294.400003	-66.8361	294.400003	-93.8187
294.912003	-84.6886	294.912003	-94.9854
295.424003	-68.6011	295.424003	-103.156
295.936003	-67.8394	295.936003	-95.1894
296.448003	-69.9409	296.448003	-88.6472
296.960003	-72.7057	296.960003	-86.298
297.472003	-73.119	297.472003	-93.0451
297.984003	-67.7212	297.984003	-106.407
298.496003	-77.5031	298.496003	-95.9377
299.008003	-64.3714	299.008003	-105.075
299.520003	-65.8115	299.520003	-92.2806
300.032003	-65.5142	300.032003	-91.6845
300.544003	-66.5178	300.544003	-93.9683
301.056003	-64.1457	301.056003	-91.197
301.568003	-64.3508	301.568003	-91.13
302.080003	-67.7521	302.080003	-95.8577
302.592003	-65.7566	302.592003	-98.2013
303.104003	-78.6255	303.104003	-93.7805
303.616003	-92.0461	303.616003	-94.703
304.128003	-67.7252	304.128003	-97.2802
304.640003	-72.7565	304.640003	-94.4554
305.152003	-63.5572	305.152003	-103.985
305.664003	-61.8775	305.664003	-101.196
306.176003	-58.6982	306.176003	-98.1107
306.688003	-61.0261	306.688003	-96.8505
307.200003	-58.3716	307.200003	-100.309
307.712003	-59.9128	307.712003	-95.0654
308.224003	-57.9206	308.224003	-101.954
308.736003	-64.3486	308.736003	-96.7553
309.248003	-56.5146	309.248003	-108.923
309.760003	-59.9894	309.760003	-102.924
310.272003	-52.6983	310.272003	-89.4226
310.784003	-55.1942	310.784003	-89.5738
311.296003	-52.6244	311.296003	-94.5337
311.808003	-52.0107	311.808003	-90.6042
312.320003	-50.2457	312.320003	-96.2415
312.832003	-51.7696	312.832003	-102.853
313.344003	-50.0698	313.344003	-99.6817
313.856003	-52.5408	313.856003	-93.9868
314.368003	-52.9208	314.368003	-94.8088
314.880004	-55.6056	314.880004	-100.575
315.392004	-54.6995	315.392004	-109.559
315.904004	-56.8974	315.904004	-97.0625
316.416004	-58.2825	316.416004	-102.46
316.928004	-62.732	316.928004	-97.2276
317.440004	-63.4733	317.440004	-91.6096
317.952004	-79.6053	317.952004	-100.953
318.464004	-66.4665	318.464004	-93.3703
318.976004	-62.5074	318.976004	-94.9978
319.488004	-55.9504	319.488004	-93.8104
320.000004	-59.8456	320.000004	-96.3441
320.512004	-55.7849	320.512004	-87.7775
321.024004	-54.4599	321.024004	-96.0467
321.536004	-54.9528	321.536004	-94.2123
322.048004	-50.6733	322.048004	-89.4884
322.560004	-50.7957	322.560004	-88.5805
323.072004	-49.6032	323.072004	-102.753
323.584004	-52.5915	323.584004	-93.3078
324.096004	-52.2428	324.096004	-90.3984
324.608004	-61.5479	324.608004	-95.0096
325.120004	-62.6098	325.120004	-99.9366
325.632004	-56.8612	325.632004	-88.9247
326.144004	-60.6939	326.144004	-92.3185
326.656004	-55.1771	326.656004	-97.3352
327.168004	-60.844	327.168004	-91.4648
327.680004	-59.5709	327.680004	-94.4929
328.192004	-68.1641	328.192004	-98.8574
328.704004	-66.6827	328.704004	-96.0504
329.216004	-63.514	329.216004	-92.8439
329.728004	-59.645	329.728004	-95.6
330.240004	-58.9516	330.240004	-97.8298
330.752004	-61.556	330.752004	-97.092
331.264004	-67.9114	331.264004	-93.3839
331.776004	-65.0493	331.776004	-88.8071
332.288004	-72.8449	332.288004	-91.8956
332.800004	-68.3595	332.800004	-98.3001
333.312004	-65.1051	333.312004	-92.2601
333.824004	-69.2655	333.824004	-96.2603
334.336004	-66.9924	334.336004	-91.082
334.848004	-73.0316	334.848004	-91.0051
335.360004	-72.8397	335.360004	-94.9552
335.872004	-69.5813	335.872004	-98.7264
336.384004	-71.1288	336.384004	-94.4215
336.896004	-64.5766	336.896004	-92.262
337.408004	-64.5124	337.408004	-105.54
337.920004	-63.4471	337.920004	-88.1601
