frequency - Sound Pressure_29 (FFT - (RMS) Phase)	Amplitude - Sound Pressure_29 (FFT - (RMS) Phase)	frequency - Acceleration (FFT - (RMS) Phase)	Amplitude - Acceleration (FFT - (RMS) Phase)
73.216001	0.409409	73.216001	-2.12923
73.728001	3.07597	73.728001	0.0177388
74.240001	-0.00675266	74.240001	2.30966
74.752001	-2.94678	74.752001	-0.74293
75.264001	0.900961	75.264001	2.83607
75.776001	-1.50199	75.776001	0.208883
76.288001	1.51987	76.288001	-2.90841
76.800001	-1.19315	76.800001	-0.388502
77.312001	2.99838	77.312001	1.42234
77.824001	0.489686	77.824001	-1.50536
78.336001	-2.06397	78.336001	2.02439
78.848001	1.92778	78.848001	-0.842968
79.360001	-0.985895	79.360001	-2.98991
79.872001	2.52784	79.872001	0.146919
80.384001	0.417615	80.384001	-0.178571
80.896001	0.930748	80.896001	-3.01382
81.408001	-2.69423	81.408001	0.486934
81.920001	-0.103856	81.920001	-1.2072
82.432001	-2.12045	82.432001	-2.78876
82.944001	-2.21256	82.944001	-3.11278
83.456001	0.840853	83.456001	0.173942
83.968001	2.6518	83.968001	2.89702
84.480001	-0.83727	84.480001	-2.11499
84.992001	3.12353	84.992001	1.78388
85.504001	-0.417651	85.504001	-2.27215
86.016001	1.88727	86.016001	3.1414
86.528001	-1.34349	86.528001	2.23903
87.040001	-1.87123	87.040001	2.10653
87.552001	1.61116	87.552001	2.74537
88.064001	0.19719	88.064001	1.35476
88.576001	3.05596	88.576001	0.391599
89.088001	-0.681755	89.088001	0.507646
89.600001	2.50428	89.600001	0.0915063
90.112001	-0.610886	90.112001	-1.65978
90.624001	2.65387	90.624001	-0.934906
91.136001	-2.50282	91.136001	-2.26186
91.648001	1.13999	91.648001	-1.86647
92.160001	-0.965044	92.160001	-2.81385
92.672001	2.3922	92.672001	-2.43083
93.184001	-0.295352	93.184001	-2.94881
93.696001	-2.90462	93.696001	2.47334
94.208001	-1.66172	94.208001	2.18578
94.720001	1.69681	94.720001	1.61051
95.232001	-1.05672	95.232001	0.450102
95.744001	1.63957	95.744001	-1.262
96.256001	2.67341	96.256001	-1.6158
96.768001	-1.38984	96.768001	-0.833715
97.280001	1.54546	97.280001	-2.45883
97.792001	-2.50167	97.792001	3.02138
98.304001	0.954729	98.304001	-1.34987
98.816001	-0.507757	98.816001	2.93345
99.328001	2.50542	99.328001	2.51178
99.840001	-1.87373	99.840001	-0.572568
100.352001	1.88787	100.352001	2.2682
100.864001	-0.451217	100.864001	-1.79492
101.376001	2.91573	101.376001	1.63692
101.888001	-0.2352	101.888001	-2.53519
102.400001	-1.99095	102.400001	0.583564
102.912001	-0.293742	102.912001	0.338817
103.424001	2.48024	103.424001	-3.10228
103.936001	-0.332372	103.936001	-2.87638
104.448001	-2.47623	104.448001	3.06957
104.960001	-0.545616	104.960001	0.0701516
105.472001	2.12293	105.472001	2.7931
105.984001	-1.13479	105.984001	-0.911551
106.496001	-2.73762	106.496001	0.95882
107.008001	0.762556	107.008001	2.37833
107.520001	-1.88582	107.520001	-1.08658
108.032001	1.80808	108.032001	2.33205
108.544001	-0.235965	108.544001	0.0465139
109.056001	-2.38967	109.056001	-1.88285
109.568001	1.28685	109.568001	-0.29079
110.080001	-1.43075	110.080001	2.28046
110.592001	1.64474	110.592001	-1.45783
111.104001	3.11386	111.104001	1.67258
111.616001	0.116492	111.616001	-1.26245
112.128001	-1.98795	112.128001	1.92735
112.640001	-0.339213	112.640001	-1.63499
113.152001	1.72773	113.152001	1.14867
113.664001	-1.77597	113.664001	0.927237
114.176001	0.810689	114.176001	-2.03639
114.688001	-3.05633	114.688001	2.05706
115.200001	0.09464	115.200001	-0.315629
115.712001	-2.67396	115.712001	-2.5875
116.224001	0.805305	116.224001	1.95786
116.736001	-2.37039	116.736001	-1.8204
117.248001	0.233871	117.248001	1.28435
117.760001	2.73642	117.760001	-1.33013
118.272001	-0.794638	118.272001	1.46577
118.784001	2.22181	118.784001	-1.97775
119.296001	-0.582488	119.296001	1.64051
119.808001	-2.9974	119.808001	0.567417
120.320001	0.352005	120.320001	2.36669
120.832001	2.55947	120.832001	-1.49473
121.344001	-2.02301	121.344001	1.30428
121.856001	-1.97023	121.856001	-2.18822
122.368001	-1.20335	122.368001	2.04131
122.880001	2.17301	122.880001	-2.94289
123.392001	0.228229	123.392001	0.222784
123.904001	-2.50163	123.904001	2.99659
124.416001	-0.395751	124.416001	0.982378
124.928001	1.35171	124.928001	0.53983
125.440001	-1.36916	125.440001	-0.716331
125.952001	1.92575	125.952001	2.95318
126.464001	-1.95403	126.464001	0.300196
126.976001	1.09909	126.976001	2.71407
127.488001	-2.16433	127.488001	-0.800469
128.000001	-0.855854	128.000001	-2.61739
128.512001	2.51413	128.512001	0.673219
129.024001	-0.30558	129.024001	2.75655
129.536001	1.72678	129.536001	-1.03728
130.048001	-1.96034	130.048001	1.99935
130.560001	-0.507805	130.560001	-2.2477
131.072001	1.5283	131.072001	0.964804
131.584001	1.90973	131.584001	-1.35963
132.096001	-2.25212	132.096001	1.53693
132.608001	0.206084	132.608001	-2.32442
133.120001	-0.501472	133.120001	1.2931
133.632001	2.59452	133.632001	0.853929
134.144001	2.75194	134.144001	-1.44571
134.656001	-2.15261	134.656001	1.73109
135.168002	0.322329	135.168002	-1.20873
135.680002	-2.78754	135.680002	1.87601
136.192002	2.10596	136.192002	-1.059
136.704002	-2.62611	136.704002	1.41757
137.216002	0.419064	137.216002	-1.85252
137.728002	-2.90034	137.728002	1.50624
138.240002	-1.46924	138.240002	-1.56032
138.752002	0.684893	138.752002	2.15169
139.264002	-2.18475	139.264002	-0.646228
139.776002	1.86346	139.776002	2.59014
140.288002	-1.84285	140.288002	-0.151569
140.800002	0.439511	140.800002	-2.99365
141.312002	3.01176	141.312002	-0.155639
141.824002	0.0617978	141.824002	2.76159
142.336002	2.56433	142.336002	-0.415291
142.848002	-1.1759	142.848002	-2.42476
143.360002	1.69364	143.360002	2.85675
143.872002	2.36858	143.872002	0.165226
144.384002	-0.779908	144.384002	-2.82224
144.896002	-2.98035	144.896002	-0.195203
145.408002	-0.478094	145.408002	-0.291633
145.920002	-0.029751	145.920002	2.65196
146.432002	-0.375033	146.432002	-1.49684
146.944002	2.29849	146.944002	0.376982
147.456002	-1.26053	147.456002	0.423736
147.968002	1.37814	147.968002	-2.92845
148.480002	-1.42834	148.480002	-0.252299
148.992002	0.0583604	148.992002	2.38776
149.504002	-2.81043	149.504002	-0.630651
150.016002	0.965962	150.016002	2.9611
150.528002	-1.38038	150.528002	-0.144418
151.040002	-2.59999	151.040002	1.75028
151.552002	-0.771028	151.552002	-2.49974
152.064002	1.79263	152.064002	-0.137378
152.576002	-1.86686	152.576002	1.72283
153.088002	-0.174188	153.088002	-2.75045
153.600002	-2.75734	153.600002	0.27947
154.112002	2.8333	154.112002	-2.84115
154.624002	-0.635821	154.624002	0.405153
155.136002	1.69429	155.136002	-2.55647
155.648002	-1.01862	155.648002	0.123727
156.160002	0.126465	156.160002	1.94622
156.672002	-2.20192	156.672002	-2.04684
157.184002	2.05304	157.184002	1.16469
157.696002	0.44383	157.696002	-1.80609
158.208002	-1.18836	158.208002	0.82647
158.720002	-2.47035	158.720002	-1.57863
159.232002	2.13297	159.232002	-2.7254
159.744002	0.782483	159.744002	1.21405
160.256002	-0.817628	160.256002	0.211228
160.768002	-1.5048	160.768002	-0.880693
161.280002	-3.12888	161.280002	-2.1292
161.792002	-0.726007	161.792002	1.67731
162.304002	2.84555	162.304002	-2.60638
162.816002	3.03996	162.816002	1.49009
163.328002	1.8254	163.328002	0.412383
163.840002	0.375704	163.840002	-1.70228
164.352002	-1.72274	164.352002	-2.53031
164.864002	-0.165313	164.864002	2.20434
165.376002	2.49505	165.376002	-0.708783
165.888002	-0.599829	165.888002	2.39454
166.400002	2.80706	166.400002	-2.5661
166.912002	3.00014	166.912002	1.03709
167.424002	0.591794	167.424002	-1.49117
167.936002	-2.0558	167.936002	1.86459
168.448002	-1.22519	168.448002	-1.97802
168.960002	1.95142	168.960002	1.2261
169.472002	2.6099	169.472002	-0.671985
169.984002	-0.504935	169.984002	-3.01547
170.496002	2.62452	170.496002	0.729051
171.008002	-2.78536	171.008002	-2.3889
171.520002	-1.65804	171.520002	0.451709
172.032002	1.35526	172.032002	-2.78712
172.544002	-1.21349	172.544002	-0.0301767
173.056002	-1.6887	173.056002	2.34803
173.568002	2.21417	173.568002	-1.30799
174.080002	-0.424092	174.080002	1.88219
174.592002	-2.40876	174.592002	0.559364
175.104002	1.70078	175.104002	-2.99525
175.616002	-2.99527	175.616002	2.31269
176.128002	-1.29293	176.128002	-0.564576
176.640002	2.68331	176.640002	1.71328
177.152002	1.73552	177.152002	0.315127
177.664002	-1.13794	177.664002	-3.13339
178.176002	2.10511	178.176002	-0.124464
178.688002	0.0664918	178.688002	1.77001
179.200002	-2.66413	179.200002	-1.79246
179.712002	0.719848	179.712002	0.291104
180.224002	-2.01647	180.224002	-2.03324
180.736002	-1.24382	180.736002	2.10427
181.248002	2.55411	181.248002	-0.552471
181.760002	-0.123826	181.760002	-2.66504
182.272002	1.6833	182.272002	0.494357
182.784002	-1.90062	182.784002	-2.08806
183.296002	1.71313	183.296002	0.325136
183.808002	-0.658937	183.808002	-2.73997
184.320002	3.05332	184.320002	-0.0760462
184.832002	0.0956222	184.832002	-0.771313
185.344002	-3.01728	185.344002	2.97463
185.856002	-1.09886	185.856002	-2.35936
186.368002	2.38782	186.368002	-2.12891
186.880002	-0.386448	186.880002	1.70726
187.392002	2.49017	187.392002	-2.39207
187.904002	0.151305	187.904002	1.19268
188.416002	2.79771	188.416002	1.8807
188.928002	-2.90387	188.928002	0.513339
189.440002	-2.12761	189.440002	-1.40249
189.952002	0.716795	189.952002	0.835078
190.464002	-0.355042	190.464002	-1.78109
190.976002	-2.35087	190.976002	-0.0549378
191.488002	0.920035	191.488002	2.72134
192.000002	1.24449	192.000002	-3.03893
192.512002	-2.66572	192.512002	-0.95732
193.024002	-1.78473	193.024002	1.92222
193.536002	-1.39241	193.536002	-1.57445
194.048002	-1.27791	194.048002	-0.0331714
194.560002	1.26848	194.560002	-1.96756
195.072002	-3.0374	195.072002	2.98197
195.584002	-1.20201	195.584002	-0.345595
196.096002	-1.235	196.096002	-2.76767
196.608002	1.68649	196.608002	-0.766477
197.120002	2.41536	197.120002	1.92696
197.632002	-1.29606	197.632002	-2.79011
198.144002	1.36926	198.144002	-1.3135
198.656002	-2.16397	198.656002	-1.68922
199.168002	1.7444	199.168002	2.78955
199.680002	-1.46376	199.680002	-0.551559
200.192002	0.218638	200.192002	2.73264
200.704002	-2.91531	200.704002	0.933727
201.216002	2.3075	201.216002	-2.72015
201.728002	1.94752	201.728002	-0.0923194
202.240002	-0.742883	202.240002	-3.06761
202.752002	2.04057	202.752002	-1.93852
203.264002	-0.351418	203.264002	2.17912
203.776002	-2.90591	203.776002	0.154334
204.288002	-2.73473	204.288002	2.84453
204.800002	0.202328	204.800002	-1.1247
205.312002	-2.49031	205.312002	2.59801
205.824002	2.30562	205.824002	-0.942306
206.336002	-0.799352	206.336002	2.2856
206.848002	-0.103913	206.848002	-2.03191
207.360002	1.858	207.360002	1.68474
207.872002	-1.86521	207.872002	-1.47475
208.384002	1.50462	208.384002	1.76974
208.896002	1.16566	208.896002	-2.4781
209.408002	0.0961244	209.408002	1.26928
209.920002	-2.55913	209.920002	-2.59993
210.432002	1.08158	210.432002	1.0575
210.944002	-0.0834341	210.944002	1.50721
211.456002	2.75025	211.456002	1.94389
211.968002	-0.88974	211.968002	-1.42908
212.480002	0.552836	212.480002	1.31689
212.992002	-2.384	212.992002	-1.55181
213.504002	-2.68335	213.504002	1.98172
214.016002	1.11649	214.016002	0.0352383
214.528002	-1.59355	214.528002	2.67927
215.040002	0.199014	215.040002	1.05273
215.552002	2.68278	215.552002	-0.953345
216.064002	-1.22053	216.064002	2.76553
216.576002	0.71099	216.576002	-0.0597036
217.088002	-2.89487	217.088002	1.66412
217.600002	-0.870759	217.600002	-1.01864
218.112002	1.81685	218.112002	2.45244
218.624002	2.66777	218.624002	0.258947
219.136002	-0.0946193	219.136002	-0.271604
219.648002	-0.196283	219.648002	2.85376
220.160002	-2.93518	220.160002	-0.463086
220.672002	0.309326	220.672002	2.1992
221.184002	0.597055	221.184002	-1.96379
221.696002	2.98836	221.696002	0.695663
222.208002	0.0152168	222.208002	-0.491991
222.720002	3.13675	222.720002	-2.71901
223.232002	-0.519654	223.232002	0.480193
223.744002	3.08801	223.744002	-2.40366
224.256002	0.826163	224.256002	0.128003
224.768002	-1.70288	224.768002	2.34116
225.280003	2.28948	225.280003	-1.23737
225.792003	0.55127	225.792003	1.7763
226.304003	-0.0732456	226.304003	-1.72691
226.816003	-2.79784	226.816003	0.945573
227.328003	-0.510862	227.328003	-2.39034
227.840003	-1.88859	227.840003	-0.0920805
228.352003	1.90911	228.352003	2.92463
228.864003	-0.658765	228.864003	-1.13433
229.376003	-0.536241	229.376003	-0.00629745
229.888003	-3.00373	229.888003	2.30396
230.400003	1.79483	230.400003	-0.916911
230.912003	-0.971938	230.912003	2.66139
231.424003	-0.830005	231.424003	0.644017
231.936003	0.201385	231.936003	-2.38136
232.448003	-2.70791	232.448003	0.758521
232.960003	0.672172	232.960003	-2.09875
233.472003	3.13435	233.472003	0.447068
233.984003	1.29133	233.984003	-2.0998
234.496003	-0.388257	234.496003	1.40654
235.008003	-1.80222	235.008003	2.68743
235.520003	2.75611	235.520003	-0.899315
236.032003	1.9862	236.032003	2.1185
236.544003	0.507564	236.544003	-2.16995
237.056003	-0.222503	237.056003	1.27362
237.568003	-3.06674	237.568003	-1.61849
238.080003	-2.25042	238.080003	1.32848
238.592003	1.04227	238.592003	-2.18841
239.104003	-2.85465	239.104003	1.32713
239.616003	0.598504	239.616003	-0.709622
240.128003	-1.75641	240.128003	-2.86914
240.640003	1.80485	240.640003	0.846009
241.152003	2.14961	241.152003	-1.33784
241.664003	0.243944	241.664003	2.70672
242.176003	-1.27307	242.176003	-0.424413
242.688003	1.8907	242.688003	2.91901
243.200003	-0.470282	243.200003	0.384653
243.712003	-2.60866	243.712003	-2.58193
244.224003	1.91893	244.224003	-1.00245
244.736003	-0.394298	244.736003	2.05715
245.248003	2.6725	245.248003	-1.96072
245.760003	-2.93423	245.760003	0.242229
246.272003	0.194731	246.272003	-2.83598
246.784003	1.27086	246.784003	0.49549
247.296003	-2.15434	247.296003	-2.63914
247.808003	-0.407039	247.808003	0.157876
248.320003	-3.05781	248.320003	1.01883
248.832003	1.43793	248.832003	-1.28561
249.344003	0.953971	249.344003	2.87306
249.856003	-1.65173	249.856003	0.916803
250.368003	-0.566719	250.368003	-0.929611
250.880003	2.03195	250.880003	2.77368
251.392003	0.211296	251.392003	-0.171324
251.904003	-2.18532	251.904003	2.53785
252.416003	-0.156963	252.416003	-1.60575
252.928003	-2.77277	252.928003	1.41368
253.440003	0.0943649	253.440003	1.95157
253.952003	2.13848	253.952003	-1.71377
254.464003	-1.07641	254.464003	0.0545598
254.976003	2.55109	254.976003	0.865237
255.488003	-0.24058	255.488003	-2.42154
256.000003	-2.59976	256.000003	1.92591
256.512003	1.29784	256.512003	-0.0277131
257.024003	-0.801482	257.024003	-2.55658
257.536003	-2.00152	257.536003	0.104065
258.048003	1.80551	258.048003	2.94571
258.560003	-1.57004	258.560003	1.46237
259.072003	1.80164	259.072003	-1.19419
259.584003	-0.552861	259.584003	-2.18066
260.096003	-2.87043	260.096003	0.541047
260.608003	-1.26615	260.608003	-2.86565
261.120003	1.72485	261.120003	0.759161
261.632003	0.443953	261.632003	-2.06002
262.144003	-1.26533	262.144003	0.975396
262.656003	-2.10515	262.656003	-2.07097
263.168003	1.47308	263.168003	-2.56426
263.680003	-1.36517	263.680003	1.88567
264.192003	2.21805	264.192003	-1.63173
264.704003	1.17093	264.704003	1.05721
265.216003	-0.217332	265.216003	-1.28366
265.728003	-3.09164	265.728003	2.4829
266.240003	-2.69945	266.240003	-0.405897
266.752003	0.759849	266.752003	2.69193
267.264003	-1.30035	267.264003	-0.758318
267.776003	1.82439	267.776003	2.35019
268.288003	-1.56689	268.288003	-0.976168
268.800003	1.65189	268.800003	2.38788
269.312003	-2.5262	269.312003	1.54905
269.824003	-0.889644	269.824003	-1.90342
270.336003	2.2277	270.336003	0.794279
270.848003	-0.0859842	270.848003	-2.11799
271.360003	-2.67869	271.360003	0.940179
271.872003	2.37684	271.872003	2.84402
272.384003	1.20485	272.384003	-0.28902
272.896003	0.660039	272.896003	-1.87708
273.408003	-2.3194	273.408003	1.64134
273.920003	-2.26139	273.920003	-2.34107
274.432003	1.60311	274.432003	-0.701675
274.944003	2.2017	274.944003	-0.111868
275.456003	-0.870102	275.456003	2.69991
275.968003	0.0262406	275.968003	-0.520245
276.480003	2.62935	276.480003	2.27281
276.992003	-0.317097	276.992003	-1.37019
277.504003	-0.736844	277.504003	-1.62243
278.016003	-2.56027	278.016003	1.25565
278.528003	1.68606	278.528003	-2.04118
279.040003	0.514386	279.040003	-2.63697
279.552003	-1.34171	279.552003	0.210714
280.064003	2.97327	280.064003	1.68792
280.576003	2.34198	280.576003	-1.22235
281.088003	-0.357476	281.088003	-1.70648
281.600003	2.0076	281.600003	1.57626
282.112003	-0.950983	282.112003	-1.42628
282.624003	3.00024	282.624003	2.79496
283.136003	0.775691	283.136003	-0.562311
283.648003	-2.98316	283.648003	1.94174
284.160003	0.537961	284.160003	-2.17044
284.672003	-0.693747	284.672003	0.113719
285.184003	-2.58545	285.184003	1.39647
285.696003	1.13647	285.696003	-2.01967
286.208003	2.8701	286.208003	-2.70137
286.720003	-0.404736	286.720003	0.313656
287.232003	0.958879	287.232003	-1.75051
287.744003	-1.49888	287.744003	2.08532
288.256003	3.03654	288.256003	-1.14496
288.768003	-2.92586	288.768003	1.28914
289.280003	1.14989	289.280003	-1.5043
289.792003	2.63873	289.792003	1.9411
290.304003	-0.686637	290.304003	-2.02468
290.816003	2.80996	290.816003	2.41023
291.328003	-1.58105	291.328003	-0.550056
291.840003	2.76291	291.840003	2.34607
292.352003	0.381872	292.352003	-0.458051
292.864003	1.88691	292.864003	2.87391
293.376003	-1.21304	293.376003	-0.241708
293.888003	-1.58637	293.888003	2.44803
294.400003	2.33126	294.400003	-2.68781
294.912003	-0.604055	294.912003	0.571684
295.424003	-0.206112	295.424003	1.82724
295.936003	-2.76518	295.936003	-2.55985
296.448003	0.219769	296.448003	-0.0733651
296.960003	3.04301	296.960003	2.87587
297.472003	1.30122	297.472003	-0.436881
297.984003	-1.40881	297.984003	-0.810014
298.496003	-2.41715	298.496003	2.21571
299.008003	1.79955	299.008003	1.54568
299.520003	-1.80428	299.520003	-1.03498
300.032003	0.451652	300.032003	1.7007
300.544003	-2.4641	300.544003	-2.74087
301.056003	2.24578	301.056003	-0.265591
301.568003	0.456081	301.568003	2.9895
302.080003	-0.348315	302.080003	0.0952031
302.592003	-2.19145	302.592003	1.27657
303.104003	-2.82802	303.104003	-2.25722
303.616003	-1.41236	303.616003	0.93826
304.128003	2.05838	304.128003	-2.82647
304.640003	0.814108	304.640003	-0.117112
305.152003	-0.503675	305.152003	-2.78041
305.664003	-1.91488	305.664003	-2.79575
306.176003	2.55694	306.176003	2.22594
306.688003	1.14596	306.688003	0.0280815
307.200003	-0.220788	307.200003	0.660771
307.712003	-1.69503	307.712003	-1.8771
308.224003	-3.01355	308.224003	2.5717
308.736003	2.08875	308.736003	1.25396
309.248003	0.952665	309.248003	-2.34407
309.760003	-0.10087	309.760003	0.657868
310.272003	-1.60604	310.272003	-1.60922
310.784003	3.0924	310.784003	1.70885
311.296003	1.84807	311.296003	-1.63985
311.808003	0.30337	311.808003	1.28702
312.320003	-1.28194	312.320003	-1.51135
312.832003	-2.71636	312.832003	-1.94233
313.344003	2.21288	313.344003	-2.8839
313.856003	0.777481	313.856003	1.76848
314.368003	-0.439154	314.368003	-0.176568
314.880004	-1.82811	314.880004	-2.1379
315.392004	3.032	315.392004	-2.1689
315.904004	1.18203	315.904004	1.83894
316.416004	-0.196163	316.416004	-1.34303
316.928004	-1.70315	316.928004	1.21197
317.440004	-2.51058	317.440004	-1.8432
317.952004	2.6249	317.952004	0.526058
318.464004	2.85424	318.464004	1.90895
318.976004	2.33704	318.976004	-1.29096
319.488004	0.498435	319.488004	1.37412
320.000004	-0.754312	320.000004	2.94812
320.512004	-1.91403	320.512004	-1.18494
321.024004	-2.86123	321.024004	2.20673
321.536004	2.11795	321.536004	2.6319
322.048004	1.35825	322.048004	1.36094
322.560004	-0.0733132	322.560004	-0.867625
323.072004	-1.11593	323.072004	1.44665
323.584004	-2.42372	323.584004	-1.1361
324.096004	2.80371	324.096004	-3.02537
324.608004	1.95317	324.608004	2.63995
325.120004	1.11438	325.120004	0.310113
325.632004	1.26092	325.632004	1.49644
326.144004	0.0954137	326.144004	-0.202313
326.656004	-0.832091	326.656004	-1.40405
327.168004	-2.03661	327.168004	-1.98896
327.680004	3.11748	327.680004	2.09964
328.192004	0.940898	328.192004	0.650384
328.704004	-0.511922	328.704004	-2.72748
329.216004	-2.70309	329.216004	1.98939
329.728004	2.94544	329.728004	-0.609719
330.240004	1.00137	330.240004	-0.76879
330.752004	0.262068	330.752004	1.99543
331.264004	-1.79577	331.264004	0.947479
331.776004	-2.07919	331.776004	-1.89632
332.288004	-0.520075	332.288004	1.66408
332.800004	1.87831	332.800004	-2.40569
333.312004	-3.05277	333.312004	0.636851
333.824004	0.252781	333.824004	-1.87268
334.336004	0.64753	334.336004	1.52637
334.848004	-2.27574	334.848004	-1.47723
335.360004	-1.92103	335.360004	1.69657
335.872004	0.705243	335.872004	0.676772
336.384004	0.958114	336.384004	-0.807379
336.896004	-1.6619	336.896004	-2.64446
337.408004	-1.16265	337.408004	-2.38313
337.920004	2.75634	337.920004	1.25542
338.432004	2.5272	338.432004	-2.22508
338.944004	-0.631517	338.944004	0.71402
339.456004	-0.465532	339.456004	-1.10029
339.968004	2.01395	339.968004	1.41942
340.480004	0.827639	340.480004	-1.20263
340.992004	-0.962702	340.992004	2.76359
341.504004	-0.11736	341.504004	0.258748
342.016004	2.86198	342.016004	1.72937
342.528004	-1.95919	342.528004	-1.64976
343.040004	-2.9117	343.040004	-1.70787
343.552004	1.71826	343.552004	1.17629
344.064004	1.81555	344.064004	-0.154122
344.576004	-1.23693	344.576004	-2.97911
345.088004	-0.202932	345.088004	0.00169035
345.600004	2.28228	345.600004	2.53381
346.112004	-2.33187	346.112004	-0.937002
346.624004	0.240214	346.624004	1.88649
347.136004	-2.10203	347.136004	-0.726959
347.648004	2.70072	347.648004	2.11346
